,ano,bloco,talhao,corte,tch_bloco
18785,2022,517P0079,1,6,69.75
18786,2022,308P0017,5,3,57.15
18787,2022,302F0361,3,7,61.29
18788,2022,604F0425,31,4,53.19
18789,2022,606F0017,21,3,66.06
18790,2022,604F0020,47,4,74.54
18791,2022,601F0009,6,3,76.03
18792,2022,143P4234,4,4,65.1
18793,2022,117P1748,1,4,61.24
18794,2022,131P3116,8,3,68.98
18795,2022,225P2511,6,18,116.19
18796,2022,409P0034,15,18,103.48
18797,2022,409P0030,20,2,60.13
18798,2022,414P0054,6,2,112.48
18799,2022,116F0018,1,18,101.32
18800,2022,601F0465,7,3,58.55
18801,2022,134F0015,1,9,63.46
18802,2022,302F0010,3,5,73.46
18803,2022,112F0053,5,3,74.07
18804,2022,111F0085,3,4,52.49
18805,2022,112P1258,4,3,78.26
18806,2022,132P3207,12,5,46.92
18807,2022,111F0025,4,5,55.14
18808,2022,521F0035,19,5,85.11
18809,2022,521F0059,1,2,91.03
18810,2022,517F0386,4,2,79.45
18811,2022,220P2879,2,4,38.54
18812,2022,220P2020,8,5,52.1
18813,2022,221F0040,1,3,47.05
18814,2022,409P0032,10,3,50.01
18815,2022,133P1233,5,18,120.67
18816,2022,606F0166,25,9,51.13
18817,2022,112F0045,10,6,72.09
18818,2022,125F0004,15,2,58.69
18819,2022,601F0377,9,3,87.05
18820,2022,606F0024,35,3,79.56
18821,2022,606P0308,9,7,52.23
18822,2022,606P0308,11,7,52.23
18823,2022,110F0001,28,5,91.82
18824,2022,121P2136,3,4,79.98
18825,2022,121P2128,4,5,66.7
18826,2022,113F0012,10,3,77.53
18827,2022,133F0016,2,2,80.62
18828,2022,517P0078,1,6,64.8
18829,2022,522P0007,2,2,86.92
18830,2022,302F0336,2,8,82.55
18831,2022,303F0578,1,2,103.33
18832,2022,303F0360,3,2,98.49
18833,2022,522P0063,2,18,140.58
18834,2022,116P1235,2,3,51.14
18835,2022,110F0002,52,2,69.94
18836,2022,301F0611,7,18,121.43
18837,2022,111F0097,4,3,91.3
18838,2022,123P2327,1,4,48.68
18839,2022,301F0816,22,5,58.12
18840,2022,302F0361,5,3,76.15
18841,2022,232P3048,4,5,51.02
18842,2022,220P2032,1,18,102.13
18843,2022,225P2527,1,18,125.55
18844,2022,410P0064,2,3,64.54
18845,2022,410P0054,3,2,148.88
18846,2022,411P0004,3,18,144.36
18847,2022,111F0014,36,2,93.38
18848,2022,110P1129,8,4,57.32
18849,2022,117P1740,5,2,91.12
18850,2022,409P0023,8,4,34.45
18851,2022,301F0500,1,2,104.57
18852,2022,112F0115,34,3,60.65
18853,2022,302F0833,20,4,63.31
18854,2022,235P3576,4,3,47.18
18855,2022,117P1714,1,18,154.52
18856,2022,414P0040,5,18,118.46
18857,2022,521P0015,6,18,123.88
18858,2022,521P0015,15,18,123.88
18859,2022,604F0425,5,5,62.71
18860,2022,518F0016,1,18,163.16
18861,2022,302F0396,11,2,79.4
18862,2022,601F0453,3,5,73.19
18863,2022,117P1740,3,2,91.12
18864,2022,121P2122,7,2,117.92
18865,2022,302F0344,105,5,98.83
18866,2022,235P3563,1,4,17.88
18867,2022,226P2673,1,18,127.17
18868,2022,220P2804,2,18,102.18
18869,2022,221P3133,1,18,134.48
18870,2022,414P0039,4,3,85.32
18871,2022,414P0039,1,3,85.32
18872,2022,408P0036,6,2,84.89
18873,2022,117P1541,2,18,145.0
18874,2022,303F0434,27,8,108.43
18875,2022,302F0565,8,18,75.93
18876,2022,606F0017,10,3,70.46
18877,2022,110F0001,1,7,42.21
18878,2022,113F0012,23,5,70.39
18879,2022,302F0789,2,3,49.05
18880,2022,517F0386,1,2,79.45
18881,2022,409P0034,6,18,99.19
18882,2022,605F0600,1,18,123.08
18883,2022,603F0020,16,3,89.57
18884,2022,604P0311,5,5,33.13
18885,2022,116F0044,8,5,70.74
18886,2022,112F0003,1,7,76.64
18887,2022,133F0018,9,6,16.94
18888,2022,143P4239,1,3,46.18
18889,2022,520F0012,6,9,73.05
18890,2022,116F0045,3,3,55.72
18891,2022,301P0019,6,5,39.85
18892,2022,124P2494,8,18,119.03
18893,2022,522P0016,3,18,120.51
18894,2022,145P4545,2,5,61.03
18895,2022,125F0024,27,2,74.03
18896,2022,303F0434,25,8,108.43
18897,2022,602F0534,4,9,57.46
18898,2022,111F0028,4,3,46.46
18899,2022,110F0018,1,3,68.44
18900,2022,121P2127,6,4,48.37
18901,2022,520F0012,4,9,73.05
18902,2022,124F0029,4,2,96.23
18903,2022,220P2040,6,5,62.71
18904,2022,222P2209,2,9,58.5
18905,2022,222P2246,1,18,116.5
18906,2022,601F0224,7,18,123.96
18907,2022,601F0023,1,6,91.6
18908,2022,606F0010,16,6,81.2
18909,2022,113F0011,7,2,98.76
18910,2022,143F0011,2,3,51.27
18911,2022,110F0009,22,9,70.59
18912,2022,125P2416,5,4,48.67
18913,2022,116P1611,5,2,54.88
18914,2022,520F0005,1,6,55.45
18915,2022,521F0104,1,4,96.02
18916,2022,303F0432,1,9,77.38
18917,2022,301F0433,9,5,65.38
18918,2022,112F0115,40,3,60.65
18919,2022,110P1140,14,18,151.97
18920,2022,226P2656,1,6,37.81
18921,2022,225P2677,6,5,57.21
18922,2022,235P3533,1,2,56.67
18923,2022,226P2610,1,18,81.66
18924,2022,125F0065,2,9,55.32
18925,2022,111F0104,4,3,50.83
18926,2022,117P1512,3,3,52.48
18927,2022,521F0060,3,6,51.7
18928,2022,517P0029,13,5,74.15
18929,2022,301F0307,3,2,85.63
18930,2022,606P0335,3,18,87.59
18931,2022,220P2020,10,5,52.1
18932,2022,222P2268,2,18,142.64
18933,2022,145P4507,1,4,61.41
18934,2022,601F0042,26,7,86.6
18935,2022,111F0094,1,3,72.12
18936,2022,132F0016,3,2,64.31
18937,2022,143P4218,2,3,67.32
18938,2022,134P3417,2,4,54.36
18939,2022,123P2384,5,5,58.49
18940,2022,131P3116,2,3,68.99
18941,2022,520F0012,1,9,73.05
18942,2022,517P0023,4,2,76.1
18943,2022,522F0040,5,2,104.24
18944,2022,310F0870,3,4,64.66
18945,2022,302F0344,102,3,63.25
18946,2022,116F0048,8,3,77.73
18947,2022,134F0033,10,2,78.42
18948,2022,221P2139,4,2,89.1
18949,2022,133F0015,12,4,23.58
18950,2022,112F0031,2,5,74.9
18951,2022,518F0008,1,7,77.85
18952,2022,116P1246,2,2,71.77
18953,2022,302P0069,2,6,72.14
18954,2022,414P0043,7,9,63.72
18955,2022,141P4125,3,18,78.51
18956,2022,521P0015,7,18,123.88
18957,2022,414P0027,1,18,136.82
18958,2022,220P2841,4,5,73.67
18959,2022,117P1511,3,3,60.41
18960,2022,221F0054,1,3,62.64
18961,2022,303F0434,30,6,88.59
18962,2022,601F0377,8,5,87.05
18963,2022,135F0002,4,2,98.06
18964,2022,112P1286,5,3,63.32
18965,2022,133F0018,12,6,27.1
18966,2022,112P1230,1,3,55.09
18967,2022,121P2139,6,2,98.1
18968,2022,522F0008,3,5,25.45
18969,2022,517P0039,2,4,65.84
18970,2022,301F0265,12,4,48.2
18971,2022,604F0448,18,18,110.44
18972,2022,309P0010,5,4,51.08
18973,2022,226P2679,1,5,15.68
18974,2022,235P3425,1,2,42.95
18975,2022,145P4505,2,18,132.06
18976,2022,225P2565,1,18,98.62
18977,2022,111F0089,3,18,141.96
18978,2022,601F0492,8,7,70.17
18979,2022,133F0018,15,3,122.64
18980,2022,110F0007,29,5,50.64
18981,2022,112F0010,16,4,30.81
18982,2022,113F0012,39,2,100.65
18983,2022,521P0021,1,6,95.04
18984,2022,302F0527,3,7,58.9
18985,2022,310P0048,15,2,83.31
18986,2022,302P0025,10,2,68.33
18987,2022,308P0054,2,2,75.26
18988,2022,408P0023,9,3,109.8
18989,2022,410P0043,1,2,49.2
18990,2022,409P0045,5,2,90.66
18991,2022,135F0015,5,2,83.43
18992,2022,522P0063,8,18,140.58
18993,2022,221F0057,1,3,51.21
18994,2022,604F0425,32,4,53.98
18995,2022,601F0115,23,8,60.71
18996,2022,604P0303,2,7,56.14
18997,2022,110F0038,14,8,63.46
18998,2022,111F0087,11,3,83.67
18999,2022,603P0071,2,2,149.73
19000,2022,123P2315,3,6,46.83
19001,2022,111F0079,6,4,62.75
19002,2022,135P3557,1,2,40.42
19003,2022,308P0003,4,2,77.26
19004,2022,517P0023,3,2,76.09
19005,2022,522P0044,7,2,59.8
19006,2022,308P0065,1,2,130.0
19007,2022,522P0016,8,18,120.51
19008,2022,226P2656,9,6,37.81
19009,2022,145P4549,2,2,93.14
19010,2022,601F0401,5,6,68.36
19011,2022,605F0009,22,2,58.37
19012,2022,143P4241,1,3,46.18
19013,2022,112P1230,7,3,55.09
19014,2022,411P0011,4,2,28.07
19015,2022,125P2480,4,2,105.27
19016,2022,116P1229,11,2,80.43
19017,2022,517P0090,1,4,46.97
19018,2022,302F0525,73,3,84.63
19019,2022,410P0017,2,5,44.86
19020,2022,411P0032,4,5,57.62
19021,2022,410P0013,1,3,56.11
19022,2022,414P0054,2,2,112.48
19023,2022,122P2222,6,18,149.86
19024,2022,414P0065,4,18,119.91
19025,2022,222P2275,3,6,50.81
19026,2022,226P2536,5,3,54.76
19027,2022,409P0030,8,2,60.13
19028,2022,125F0065,1,9,55.32
19029,2022,407F0001,1,18,126.26
19030,2022,112F0010,1,4,19.26
19031,2022,410P0022,2,4,54.16
19032,2022,407P0016,1,18,91.91
19033,2022,222P2247,7,2,77.95
19034,2022,601F0227,8,7,80.54
19035,2022,112F0036,12,5,61.74
19036,2022,121P2127,7,4,46.27
19037,2022,124P2479,2,3,66.59
19038,2022,121P2102,3,5,79.7
19039,2022,116P1609,11,2,83.77
19040,2022,116P1240,3,2,59.79
19041,2022,303P0027,6,2,111.48
19042,2022,143P4367,3,18,406.16
19043,2022,224P2346,6,5,5.0
19044,2022,221F0061,1,3,64.74
19045,2022,238P3838,1,18,117.74
19046,2022,302F0582,17,9,41.09
19047,2022,111F0004,67,2,96.21
19048,2022,302F0857,6,18,100.52
19049,2022,606F0017,14,3,140.94
19050,2022,604P0311,6,5,33.13
19051,2022,125F0036,1,4,79.72
19052,2022,112P1258,3,3,78.26
19053,2022,143P4234,1,4,65.1
19054,2022,132P3207,6,5,46.91
19055,2022,116P1229,2,2,80.43
19056,2022,517P0024,11,6,51.73
19057,2022,302F0018,4,2,102.63
19058,2022,410P0082,7,3,72.64
19059,2022,410P0017,6,5,44.88
19060,2022,409P0032,7,3,50.01
19061,2022,225P2571,1,18,167.73
19062,2022,226P2632,3,2,62.79
19063,2022,221F0022,2,3,54.87
19064,2022,123P2351,2,18,130.0
19065,2022,222P2211,4,18,128.01
19066,2022,302F0313,17,3,66.13
19067,2022,605F0069,6,3,37.78
19068,2022,601P0313,10,7,68.36
19069,2022,112F0044,2,5,24.94
19070,2022,116P1609,4,2,83.77
19071,2022,605P0330,1,18,111.63
19072,2022,226P2656,21,6,48.6
19073,2022,222F0004,4,3,62.12
19074,2022,117P1524,12,4,51.36
19075,2022,121P2114,4,6,73.87
19076,2022,131P3136,6,3,62.22
19077,2022,143P4244,2,3,50.07
19078,2022,134F0002,3,2,68.04
19079,2022,302F0527,8,7,50.2
19080,2022,407P0037,10,3,77.28
19081,2022,517P0019,5,18,83.09
19082,2022,407P0015,10,3,101.88
19083,2022,310F0387,39,4,45.78
19084,2022,302F0313,11,2,87.18
19085,2022,602F0012,2,5,62.27
19086,2022,601P0040,7,6,72.81
19087,2022,110F0003,1,9,72.58
19088,2022,111F0009,4,2,113.05
19089,2022,116P1609,5,2,83.77
19090,2022,302F0852,1,7,48.84
19091,2022,301F0401,8,4,69.89
19092,2022,301F0816,15,4,60.48
19093,2022,302P0022,1,7,91.26
19094,2022,517P0050,3,18,113.49
19095,2022,602F0126,4,18,159.45
19096,2022,222P2344,1,5,22.1
19097,2022,221F0018,1,5,30.84
19098,2022,221F0025,8,4,56.65
19099,2022,301P0008,4,3,86.77
19100,2022,604F0448,57,9,60.74
19101,2022,116P1238,3,5,23.77
19102,2022,414F0002,27,5,72.25
19103,2022,414P0037,3,6,50.28
19104,2022,414P0032,3,18,115.83
19105,2022,517P0046,11,18,92.67
19106,2022,605P0326,3,3,58.06
19107,2022,123F0042,9,8,36.25
19108,2022,116P1610,5,3,54.07
19109,2022,132P3334,4,4,57.69
19110,2022,145P4537,4,18,264.11
19111,2022,134P3403,5,2,75.21
19112,2022,121P2122,1,2,107.08
19113,2022,310P0043,1,4,16.65
19114,2022,517P0030,1,3,19.21
19115,2022,409P0040,11,3,45.34
19116,2022,116P1269,4,18,120.67
19117,2022,414P0027,3,18,130.19
19118,2022,601F0434,2,5,113.37
19119,2022,134P3443,4,4,55.64
19120,2022,131P3136,7,3,62.22
19121,2022,521F0086,2,8,48.11
19122,2022,122P2222,15,18,149.86
19123,2022,125F0028,2,4,264.13
19124,2022,143F0001,18,2,22.95
19125,2022,601F0381,32,9,101.38
19126,2022,123F0029,19,7,52.44
19127,2022,125F0036,5,4,79.72
19128,2022,111F0014,22,3,69.88
19129,2022,141P4143,5,4,37.28
19130,2022,135F0007,66,4,34.62
19131,2022,520F0008,5,4,65.2
19132,2022,521F0079,4,3,99.09
19133,2022,112F0113,3,7,57.49
19134,2022,302F0525,63,3,82.21
19135,2022,414P0055,8,6,46.17
19136,2022,407P0033,4,18,106.12
19137,2022,310P0039,3,18,110.75
19138,2022,521F0087,5,18,111.45
19139,2022,112F0051,3,18,118.96
19140,2022,604P0313,3,5,39.53
19141,2022,602F0001,8,3,78.54
19142,2022,133F0012,20,3,48.21
19143,2022,110F0001,18,3,91.82
19144,2022,113P1309,6,3,122.49
19145,2022,121P2127,1,4,48.37
19146,2022,238P3838,5,18,117.74
19147,2022,521P0007,4,2,133.48
19148,2022,604F0448,12,18,121.47
19149,2022,310P0048,10,2,83.67
19150,2022,414F0003,16,4,43.43
19151,2022,409P0028,2,5,45.12
19152,2022,408P0023,4,3,109.81
19153,2022,414P0065,1,18,119.91
19154,2022,123F0004,1,4,64.45
19155,2022,603F0020,8,4,80.61
19156,2022,141P4140,5,6,44.19
19157,2022,126P2617,1,3,97.14
19158,2022,224F0001,3,3,50.97
19159,2022,221P3453,1,18,128.63
19160,2022,226P2656,3,6,37.81
19161,2022,225P2566,1,2,83.95
19162,2022,301P0008,2,3,86.77
19163,2022,604F0448,30,2,85.03
19164,2022,303F0479,1,9,131.61
19165,2022,301P0077,7,3,46.0
19166,2022,414P0020,1,2,94.67
19167,2022,410P0010,1,2,102.41
19168,2022,408P0036,3,2,84.89
19169,2022,601F0113,2,3,57.99
19170,2022,125F0005,2,7,62.88
19171,2022,112P1241,12,3,53.83
19172,2022,145P4505,16,18,132.06
19173,2022,409P0030,6,2,60.13
19174,2022,143P4369,1,2,58.26
19175,2022,121P2102,2,5,79.71
19176,2022,301P0001,17,3,79.33
19177,2022,411P0034,2,2,53.27
19178,2022,131F0040,6,2,84.38
19179,2022,303F0434,21,5,121.39
19180,2022,235P3565,1,4,44.81
19181,2022,125F0005,1,3,62.88
19182,2022,112F0124,4,3,28.85
19183,2022,135P3510,4,4,66.23
19184,2022,221F0035,1,4,83.15
19185,2022,238P3851,1,18,72.27
19186,2022,141P4142,2,6,67.36
19187,2022,123P2319,3,2,82.36
19188,2022,113F0019,1,5,77.3
19189,2022,112F0115,23,3,69.09
19190,2022,112F0115,6,4,69.85
19191,2022,135F0015,12,2,72.34
19192,2022,116P1606,8,18,121.97
19193,2022,123P2306,4,18,96.53
19194,2022,116F0048,3,3,77.73
19195,2022,111F0016,1,3,73.47
19196,2022,125F0024,26,2,68.96
19197,2022,601F0161,3,5,163.13
19198,2022,124F0009,3,4,46.18
19199,2022,122P2227,3,6,73.42
19200,2022,238P3848,8,18,82.6
19201,2022,111F0025,14,9,60.66
19202,2022,308P0017,10,3,106.36
19203,2022,409P0030,2,2,60.13
19204,2022,131P3158,4,18,73.25
19205,2022,606F0026,3,18,67.11
19206,2022,606F0009,44,2,111.68
19207,2022,602F0444,8,5,104.86
19208,2022,601F0042,15,3,91.48
19209,2022,601P0317,3,7,43.0
19210,2022,605P0329,18,4,54.17
19211,2022,604P0316,2,5,41.78
19212,2022,604P0316,4,5,41.78
19213,2022,605P0316,3,2,60.39
19214,2022,133F0012,26,3,48.21
19215,2022,125P2447,2,5,55.45
19216,2022,238P3862,3,4,33.86
19217,2022,123P2328,8,2,129.73
19218,2022,521P0005,4,5,51.23
19219,2022,410P0003,5,6,53.5
19220,2022,135F0015,19,4,33.97
19221,2022,414P0035,9,18,132.56
19222,2022,414P0063,7,18,138.74
19223,2022,125F0004,5,5,52.1
19224,2022,602F0013,2,6,67.09
19225,2022,226P2656,15,6,37.81
19226,2022,116P1502,7,2,96.58
19227,2022,517P0029,15,5,74.15
19228,2022,414P0011,8,18,125.04
19229,2022,112F0051,9,18,118.97
19230,2022,111F0004,88,5,58.16
19231,2022,601F0470,1,18,137.93
19232,2022,111F0079,9,18,110.51
19233,2022,121P2103,1,4,64.15
19234,2022,221P3135,1,4,41.33
19235,2022,143P4221,4,2,102.9
19236,2022,522F0028,6,2,46.58
19237,2022,301P0026,14,5,74.56
19238,2022,301P0011,4,3,81.79
19239,2022,414F0002,36,5,72.46
19240,2022,414P0049,1,9,61.89
19241,2022,603P0361,2,18,103.01
19242,2022,605F0043,26,5,49.67
19243,2022,606F0017,1,4,66.06
19244,2022,601F0042,28,2,91.48
19245,2022,605F0009,6,2,65.24
19246,2022,116F0031,4,5,52.64
19247,2022,141F0002,34,9,69.83
19248,2022,133F0018,30,3,98.97
19249,2022,111F0002,23,5,57.13
19250,2022,308P0004,14,3,43.69
19251,2022,225P2539,2,18,121.14
19252,2022,112P1270,3,3,53.83
19253,2022,521F0035,3,5,85.11
19254,2022,517P0077,3,5,97.21
19255,2022,302F0525,69,3,84.63
19256,2022,116P1238,4,5,23.77
19257,2022,414P0063,10,18,138.74
19258,2022,124F0008,4,4,47.43
19259,2022,110F0011,9,18,128.2
19260,2022,112F0051,13,18,118.96
19261,2022,302F0313,66,3,107.19
19262,2022,131F0058,1,3,54.97
19263,2022,131P3136,3,3,62.22
19264,2022,226P2656,6,6,37.81
19265,2022,308P0017,12,3,106.36
19266,2022,302P0022,8,7,91.26
19267,2022,301P0045,3,3,62.08
19268,2022,310P0031,5,2,179.68
19269,2022,111F0061,5,9,80.07
19270,2022,131F0006,3,2,95.68
19271,2022,135P3526,7,4,59.77
19272,2022,134P1507,7,6,25.68
19273,2022,220P2018,1,18,133.38
19274,2022,222P2228,7,18,117.78
19275,2022,222P2247,10,2,80.76
19276,2022,521F0086,1,8,45.88
19277,2022,134P1502,2,18,128.68
19278,2022,112F0088,2,18,137.06
19279,2022,112F0040,35,2,60.92
19280,2022,302F0582,30,3,78.02
19281,2022,602F0069,36,3,87.8
19282,2022,225P2588,1,3,74.08
19283,2022,606P0322,5,3,67.64
19284,2022,110F0003,10,9,75.73
19285,2022,111F0103,4,3,78.8
19286,2022,125P2416,2,4,48.67
19287,2022,121P2102,6,5,79.7
19288,2022,134P3403,6,2,75.21
19289,2022,113F0005,17,3,51.87
19290,2022,126P2622,2,18,83.81
19291,2022,605P0300,1,3,115.66
19292,2022,522F0046,1,18,129.95
19293,2022,110F0002,116,2,70.72
19294,2022,112F0005,22,18,125.52
19295,2022,302F0534,17,5,69.3
19296,2022,601F0147,12,4,66.03
19297,2022,602F0022,15,5,77.47
19298,2022,131F0036,1,3,96.08
19299,2022,110F0007,2,3,97.32
19300,2022,141P4135,2,4,37.35
19301,2022,143P4369,2,2,58.25
19302,2022,220P2936,1,2,110.45
19303,2022,125F0043,2,4,39.77
19304,2022,606F0024,6,2,92.82
19305,2022,605P0329,15,4,54.17
19306,2022,113F0011,11,2,98.88
19307,2022,517F0057,4,4,66.99
19308,2022,520F0006,2,5,64.31
19309,2022,409P0026,11,3,56.78
19310,2022,409P0026,2,3,56.78
19311,2022,414P0055,10,6,46.17
19312,2022,123P2303,7,18,278.56
19313,2022,220P2879,1,4,38.54
19314,2022,125F0024,24,2,68.96
19315,2022,112F0045,13,18,70.64
19316,2022,302F0311,11,3,81.52
19317,2022,605P0329,25,4,54.17
19318,2022,141P4107,2,3,71.47
19319,2022,116P1502,2,2,77.36
19320,2022,113F0012,13,18,122.79
19321,2022,310P0043,4,4,65.27
19322,2022,407P0037,12,3,77.28
19323,2022,414P0036,5,2,123.44
19324,2022,308P0016,2,18,84.04
19325,2022,302F0531,3,9,30.32
19326,2022,220P2873,4,5,50.78
19327,2022,225P2578,3,3,61.8
19328,2022,604F0020,19,5,78.73
19329,2022,132F0019,15,3,76.01
19330,2022,116F0029,6,5,41.34
19331,2022,125P2410,4,3,79.64
19332,2022,308P0004,6,3,41.95
19333,2022,116P1229,6,2,80.43
19334,2022,121P2139,5,2,98.11
19335,2022,134F0002,5,2,68.04
19336,2022,113F0012,11,3,85.23
19337,2022,113F0012,36,2,92.37
19338,2022,522P0009,8,5,45.46
19339,2022,521P0007,1,2,133.48
19340,2022,112F0115,16,3,69.09
19341,2022,410P0004,16,4,83.02
19342,2022,414P0036,3,2,123.44
19343,2022,235P3559,1,3,18.89
19344,2022,110F0011,2,2,87.34
19345,2022,133F0015,27,3,29.93
19346,2022,113F0011,28,3,80.27
19347,2022,125F0040,2,3,77.03
19348,2022,132F0016,1,2,68.6
19349,2022,111F0031,15,7,68.98
19350,2022,134P3445,8,4,67.23
19351,2022,112P1245,9,4,44.35
19352,2022,522P0009,4,5,45.46
19353,2022,522P0033,2,6,71.85
19354,2022,309F0808,1,2,73.26
19355,2022,410P0074,3,3,77.91
19356,2022,123P2305,1,18,221.23
19357,2022,135F0007,61,4,59.55
19358,2022,235P3575,2,4,50.22
19359,2022,222P2301,5,9,43.81
19360,2022,302F0857,5,18,100.51
19361,2022,133F0012,18,3,42.64
19362,2022,117P1738,2,3,93.62
19363,2022,123P2338,5,3,67.2
19364,2022,112F0100,1,2,82.12
19365,2022,301P0026,13,5,74.56
19366,2022,409P0028,6,5,45.12
19367,2022,521P0008,10,18,136.35
19368,2022,517P0025,12,18,128.46
19369,2022,134P3443,1,4,55.64
19370,2022,222P2210,4,9,56.38
19371,2022,303F0434,28,6,84.74
19372,2022,601F0223,7,5,82.05
19373,2022,116P1620,1,2,63.89
19374,2022,522F0008,9,5,25.45
19375,2022,522F0028,1,2,46.58
19376,2022,301P0008,1,3,86.77
19377,2022,112F0115,3,4,69.85
19378,2022,310P0035,4,2,90.89
19379,2022,226P2642,3,18,95.0
19380,2022,220P2016,2,4,28.33
19381,2022,226P2688,5,4,30.07
19382,2022,222P2285,2,2,55.78
19383,2022,226P2635,1,4,18.26
19384,2022,125F0024,9,4,61.77
19385,2022,111F0019,10,18,101.89
19386,2022,111F0004,23,2,93.7
19387,2022,121P2106,2,5,42.52
19388,2022,605P0336,2,3,104.01
19389,2022,113F0007,5,2,60.85
19390,2022,111F0002,35,6,62.62
19391,2022,112F0011,2,9,75.87
19392,2022,310P0041,3,2,76.67
19393,2022,134P1525,2,18,166.11
19394,2022,122P2222,8,18,149.86
19395,2022,603F0491,5,2,81.78
19396,2022,224F0002,2,18,57.85
19397,2022,135F0007,75,18,254.81
19398,2022,145P4537,7,18,132.06
19399,2022,302F0582,34,3,88.84
19400,2022,605P0316,6,2,60.39
19401,2022,133F0048,2,4,58.46
19402,2022,116F0044,5,5,70.74
19403,2022,134F0019,4,2,34.84
19404,2022,125F0008,1,2,86.82
19405,2022,517P0024,6,6,53.19
19406,2022,112F0115,5,4,69.85
19407,2022,604F0448,11,18,233.09
19408,2022,414P0050,1,2,90.46
19409,2022,117P1541,5,18,117.09
19410,2022,121P2120,6,5,70.62
19411,2022,521F0037,3,18,98.55
19412,2022,111F0071,3,18,100.52
19413,2022,222P2301,12,9,43.81
19414,2022,226P2632,4,2,69.07
19415,2022,409P0030,4,2,60.13
19416,2022,238P3838,8,18,106.7
19417,2022,302F0582,13,18,136.42
19418,2022,302F0565,4,18,75.93
19419,2022,605F0001,1,3,79.99
19420,2022,116P1246,9,2,71.76
19421,2022,310P0048,27,2,83.31
19422,2022,112P1287,7,18,90.41
19423,2022,222P2218,1,7,39.91
19424,2022,123F0021,3,3,60.11
19425,2022,112F0063,5,4,33.1
19426,2022,116P1611,10,2,54.88
19427,2022,302P0022,6,7,91.26
19428,2022,414P0036,2,2,123.44
19429,2022,123P2306,1,18,96.54
19430,2022,605F0025,4,6,24.13
19431,2022,226P2678,10,5,32.8
19432,2022,310F0387,48,18,93.01
19433,2022,125F0063,2,2,74.87
19434,2022,111F0019,9,18,101.88
19435,2022,125F0024,3,18,102.9
19436,2022,302F0252,87,6,53.93
19437,2022,601F0399,5,4,42.71
19438,2022,601F0115,29,2,73.98
19439,2022,113F0011,1,4,66.59
19440,2022,111F0072,25,2,71.06
19441,2022,141P4137,3,6,40.38
19442,2022,123P2350,9,2,90.06
19443,2022,521F0052,1,2,112.07
19444,2022,517P0084,1,5,72.76
19445,2022,110P1140,10,18,151.97
19446,2022,521F0037,11,18,98.55
19447,2022,222P2225,5,18,298.69
19448,2022,302F0535,8,2,76.02
19449,2022,113F0011,4,4,61.69
19450,2022,112F0036,1,5,61.74
19451,2022,113F0005,3,3,64.58
19452,2022,522F0028,4,2,46.58
19453,2022,517P0079,2,6,69.75
19454,2022,112F0113,1,6,75.11
19455,2022,112F0115,37,3,60.65
19456,2022,302F0833,23,4,63.31
19457,2022,410P0064,3,3,64.54
19458,2022,302P0023,2,18,140.36
19459,2022,116P1606,16,18,121.96
19460,2022,221P3106,2,3,83.86
19461,2022,220P2880,1,4,60.46
19462,2022,133F0015,29,9,14.96
19463,2022,111F0094,2,3,72.12
19464,2022,135P3526,4,4,59.77
19465,2022,123P2350,4,2,93.67
19466,2022,521F0081,9,6,68.04
19467,2022,517P0041,5,2,109.87
19468,2022,302F0789,1,3,49.05
19469,2022,604F0448,29,3,62.95
19470,2022,222P2301,3,9,43.81
19471,2022,225P2541,3,3,52.21
19472,2022,603P0333,5,5,59.94
19473,2022,125F0005,3,3,62.88
19474,2022,116P1610,1,3,54.07
19475,2022,125P2487,1,4,67.93
19476,2022,123P2350,1,2,93.67
19477,2022,301F0764,1,3,72.32
19478,2022,302P0009,3,4,79.11
19479,2022,310P0038,5,2,80.71
19480,2022,302F0006,16,18,71.31
19481,2022,134F0033,3,2,78.42
19482,2022,220P2843,7,6,42.34
19483,2022,409P0032,8,3,50.01
19484,2022,221P3134,3,18,114.38
19485,2022,302F0582,3,5,68.29
19486,2022,125F0006,5,5,43.15
19487,2022,134F0010,5,18,91.44
19488,2022,605F0014,36,18,144.84
19489,2022,302F0396,17,2,78.43
19490,2022,133F0023,2,4,46.77
19491,2022,111F0061,2,9,80.07
19492,2022,111F0002,52,3,95.59
19493,2022,110F0007,19,3,71.39
19494,2022,143P4228,1,3,72.46
19495,2022,411P0021,4,5,46.77
19496,2022,117P1754,4,2,110.23
19497,2022,521F0035,5,5,85.11
19498,2022,408P0004,16,5,56.32
19499,2022,407P0015,6,3,101.88
19500,2022,410P0054,4,2,74.44
19501,2022,520P0009,2,6,49.54
19502,2022,122P2215,13,18,126.99
19503,2022,112P1287,4,18,90.29
19504,2022,123F0023,1,5,23.21
19505,2022,134F0033,5,2,78.42
19506,2022,235P3576,3,3,47.18
19507,2022,123F0046,10,3,52.06
19508,2022,111F0006,1,4,45.94
19509,2022,303F0434,19,5,110.42
19510,2022,601F0227,3,7,80.54
19511,2022,601F0496,1,5,81.62
19512,2022,605P0317,5,6,44.19
19513,2022,601P0313,12,7,68.36
19514,2022,124F0004,2,4,16.83
19515,2022,134P3418,3,4,50.67
19516,2022,117P1753,1,6,74.57
19517,2022,518F0013,2,5,80.61
19518,2022,522P0044,8,2,59.8
19519,2022,409P0026,12,3,56.78
